deviceId,time_bucket_s,transfers,total_mb,avg_bw_mbps
0,381,3,2108.365824,7808.604204444845
0,382,3,2108.365824,7903.047606425486
0,383,4,2811.154432,7983.507789286246
0,384,3,2108.365824,7998.524990860053
0,385,4,2811.154432,7881.154350392895
0,386,3,2108.365824,8025.107537598918
0,387,3,2108.365824,7817.414593338275
0,388,4,2811.154432,7826.375257134676
0,389,3,2108.365824,7807.073926403143
0,390,4,2811.154432,7943.791574256893
0,391,3,2108.365824,7810.514906944539
0,392,4,2811.154432,7851.465515595152
0,393,3,2108.365824,7913.211264074064
0,394,4,2811.154432,7836.929000057761
0,395,3,2108.365824,7845.671164941809
0,396,4,2811.154432,7922.732550029141
0,397,2,1405.577216,7784.440940666928
0,398,4,2811.154432,7851.633188886641
0,399,3,2108.365824,7895.735006694736
0,400,4,2811.154432,7869.19874364275
0,401,3,2108.365824,7994.1574384809455
0,402,4,2811.154432,7960.597195531825
0,403,3,2108.365824,7871.318744295565
0,404,4,2811.154432,7966.046044692213
0,405,3,2108.365824,7963.974113540357
0,406,4,2811.154432,7906.695254635074
0,407,3,2108.365824,7919.816298154583
0,408,4,2811.154432,7943.159451787743
0,409,2,1405.577216,8079.862779163808
0,410,4,2811.154432,7909.81712034554
0,411,3,2108.365824,7835.514446601798
0,412,4,2811.154432,7931.349862132434
0,413,3,2108.365824,7843.573507984253
0,414,4,2811.154432,7847.557327938836
0,415,3,2108.365824,7852.71692037598
0,416,4,2811.154432,7829.08907193641
0,417,3,2108.365824,7891.316912085796
0,418,4,2811.154432,7882.814303463741
0,419,3,2108.365824,7787.111785973117
0,420,3,2108.365824,7889.129056266674
0,421,3,2108.365824,7811.081731821455
0,422,4,2811.154432,7840.056354058604
0,423,3,2108.365824,7819.489363229734
0,424,4,2811.154432,7935.728846082615
0,425,3,2108.365824,7987.059604423193
0,426,4,2811.154432,7808.034704507689
0,427,3,2108.365824,7805.697606384048
0,428,4,2811.154432,7930.782659765409
0,429,3,2108.365824,7928.711302216868
0,430,4,2811.154432,7884.774506698976
0,431,3,2108.365824,7923.467058655001
0,432,3,2108.365824,7812.356996879182
0,433,3,2108.365824,7937.417920187237
0,434,4,2811.154432,7968.727025854855
0,435,3,2108.365824,7842.051160665814
0,436,4,2811.154432,7790.166577005504
0,437,3,2108.365824,7794.024821871791
0,438,4,2811.154432,7852.475176509567
0,439,3,2108.365824,7937.714739539127
0,440,4,2811.154432,7824.339396933233
0,441,3,2108.365824,7978.8617647872825
0,442,4,2811.154432,7910.020565563191
0,443,2,1405.577216,7907.936573465423
0,444,4,2811.154432,7845.292036394227
0,445,3,2108.365824,7948.399096984637
0,446,4,2811.154432,7808.373215691901
0,447,3,2108.365824,7819.919192398517
0,448,4,2811.154432,7856.629016893258
0,449,3,2108.365824,7833.1579698137475
0,450,4,2811.154432,7822.229102979531
0,451,3,2108.365824,7797.803299717849
0,452,4,2811.154432,7859.383232628083
0,453,3,2108.365824,7881.311900614048
0,454,3,2108.365824,7807.280262453348
0,455,3,2108.365824,7983.144201803188
0,456,4,2811.154432,7835.368231006301
0,457,3,2108.365824,7982.46079725512
0,458,3,2108.365824,7856.384428678168
0,459,4,2811.154432,7815.1787056222
0,460,3,2108.365824,7846.542757604898
0,461,4,2811.154432,7896.586447340624
0,462,3,2108.365824,7861.996852621101
0,463,4,2811.154432,7839.082258386314
0,464,3,2108.365824,7912.674969781965
0,465,4,2811.154432,7851.963598789127
0,466,2,1405.577216,7882.088773989108
0,467,4,2811.154432,7907.345706988179
0,468,3,2108.365824,7887.666111880705
0,469,4,2811.154432,7887.857301180537
0,470,3,2108.365824,8101.590368907056
0,471,4,2811.154432,7977.953336904275
0,472,3,2108.365824,7848.4421243216975
0,473,4,2811.154432,7893.679791004592
0,474,3,2108.365824,7889.0518361618115
0,475,3,2108.365824,7974.910636083169
0,476,4,2811.154432,7883.78008317863
0,477,3,2108.365824,7793.748652084269
0,478,3,2108.365824,7906.546517707036
0,479,3,2108.365824,7886.491598958793
0,480,4,2811.154432,7883.2826039253605
0,481,3,2108.365824,7937.111923561068
0,482,4,2811.154432,7906.972434021969
0,483,3,2108.365824,7918.1205234677
0,484,4,2811.154432,7942.091871771314
0,485,3,2108.365824,7845.254497574929
0,486,4,2811.154432,7814.978432493953
0,487,3,2108.365824,7890.652388143687
0,488,3,2108.365824,7913.808016668773
0,489,3,2108.365824,7930.923625064485
0,490,3,2108.365824,7989.582356078708
0,491,4,2811.154432,7847.782476298249
0,492,3,2108.365824,7809.393055305424
0,493,4,2811.154432,7826.3035468372145
0,494,3,2108.365824,7838.37611257025
0,495,4,2811.154432,7916.767806731272
0,496,3,2108.365824,7805.26455536197
0,497,4,2811.154432,7813.6004610181735
0,498,3,2108.365824,7857.175033926617
0,499,3,2108.365824,7973.7821692744765
0,500,4,2811.154432,7881.346768296116
0,501,3,2108.365824,7810.182920226885
0,502,3,2108.365824,7832.655654972463
0,503,3,2108.365824,7869.144239028289
0,504,4,2811.154432,7819.050658101389
0,505,3,2108.365824,7846.642329548494
0,506,4,2811.154432,7902.498971318749
0,507,3,2108.365824,7822.038154847749
0,508,4,2811.154432,7941.5141329033995
0,509,3,2108.365824,7870.088413837795
0,510,4,2811.154432,7902.814577122686
0,511,3,2108.365824,7825.222954046312
0,512,3,2108.365824,7825.417949113301
0,513,3,2108.365824,7848.420739572569
0,514,4,2811.154432,7856.769930748709
0,515,3,2108.365824,7785.885295835266
0,516,3,2108.365824,7926.543277800828
0,517,4,2811.154432,8043.44841014165
0,518,3,2108.365824,7860.118848755958
0,519,4,2811.154432,7847.476566183785
0,520,3,2108.365824,7989.053577567286
0,521,3,2108.365824,8048.810558942364
0,522,4,2811.154432,7901.692709563934
0,523,3,2108.365824,7803.671076877527
0,524,3,2108.365824,7857.668756224985
0,525,4,2811.154432,7871.584821622858
0,526,3,2108.365824,7931.13154364342
0,527,3,2108.365824,7817.79777103964
0,528,4,2811.154432,7830.471777274895
0,529,3,2108.365824,7939.968620811048
0,530,4,2811.154432,7888.662713440708
0,531,3,2108.365824,7804.214607928826
0,532,3,2108.365824,7901.56801149133
0,533,4,2811.154432,7821.925697898675
0,534,3,2108.365824,7911.272489134809
0,535,3,2108.365824,7862.5062815874735
0,536,3,2108.365824,7873.253602647635
0,537,4,2811.154432,7814.938935540109
0,538,3,2108.365824,7837.723408673064
0,539,4,2811.154432,7803.5615341395205
0,540,3,2108.365824,7892.476815321141
0,541,4,2811.154432,7897.92898497001
0,542,3,2108.365824,7867.200943440829
0,543,3,2108.365824,7903.7418646981605
0,544,4,2811.154432,7793.787138354405
0,545,3,2108.365824,8006.795751343264
0,546,4,2811.154432,7928.559129725621
0,547,2,1405.577216,8371.304783801394
0,548,4,2811.154432,7831.8468064754015
0,549,3,2108.365824,7916.929998119508
0,550,4,2811.154432,7900.17828083344
0,551,3,2108.365824,7850.508789931627
0,552,4,2811.154432,7885.519452561604
0,553,3,2108.365824,7845.579015789847
0,554,4,2811.154432,7810.193784927234
0,555,3,2108.365824,7870.277637034454
0,556,3,2108.365824,7874.700323149425
0,557,4,2811.154432,7894.469182449981
0,558,3,2108.365824,7863.927280072843
0,559,3,2108.365824,7790.553541122076
0,560,3,2108.365824,7854.763240819867
0,561,3,2108.365824,7892.901424592506
0,562,4,2811.154432,7941.488808611177
0,563,3,2108.365824,7924.666921291118
0,564,4,2811.154432,8056.4653473721455
0,565,3,2108.365824,7829.100922557467
0,566,4,2811.154432,7849.728873870538
0,567,3,2108.365824,7939.165347021454
0,568,4,2811.154432,7934.2180587254215
0,569,3,2108.365824,7879.915229613872
0,570,3,2108.365824,7909.587398347074
0,571,3,2108.365824,7863.208021234557
0,572,3,2108.365824,7860.91186608581
0,573,4,2811.154432,7829.239842238017
0,574,3,2108.365824,7853.908791233818
0,575,4,2811.154432,7856.4420430424125
0,576,3,2108.365824,7873.820900643042
0,577,4,2811.154432,7817.5409454010705
0,578,3,2108.365824,7943.9678266367
0,579,3,2108.365824,7854.46476177766
0,580,4,2811.154432,7786.790662165449
0,581,3,2108.365824,7939.902408315524
0,582,3,2108.365824,7866.399784609894
0,583,3,2108.365824,7940.874588643779
0,584,4,2811.154432,7998.133832969566
0,585,3,2108.365824,7849.653349431545
0,586,4,2811.154432,7892.501340527029
0,587,3,2108.365824,7859.935474374994
0,588,4,2811.154432,7957.1071527021095
0,589,3,2108.365824,7850.335028441888
0,590,4,2811.154432,7920.842185492125
0,591,3,2108.365824,8011.735814737841
0,592,3,2108.365824,8009.293162754664
0,593,3,2108.365824,7794.087218386175
0,594,3,2108.365824,7885.054196555663
0,595,4,2811.154432,7883.00685739669
0,596,3,2108.365824,7812.089536544266
0,597,4,2811.154432,7906.4230286332295
0,598,3,2108.365824,7883.149887381974
0,599,3,2108.365824,7865.67148653761
0,600,4,2811.154432,8018.872618846795
0,601,3,2108.365824,7977.915971557323
0,602,4,2811.154432,7982.942415384318
0,603,3,2108.365824,7913.526364570475
0,604,4,2811.154432,7951.402732959083
0,605,2,1405.577216,7791.300826085549
0,606,4,2811.154432,7849.606817279701
0,607,3,2108.365824,7910.425910825615
0,608,4,2811.154432,7875.258825536389
0,609,3,2108.365824,7854.826548382999
0,610,3,2108.365824,7900.080243666533
0,611,4,2811.154432,7876.310082784567
0,612,3,2108.365824,7801.883366594477
0,613,4,2811.154432,7866.505983510644
0,614,3,2108.365824,7805.8099515877575
0,615,4,2811.154432,7912.499580110149
0,616,3,2108.365824,7855.357963272997
0,617,3,2108.365824,7824.955733535579
0,618,3,2108.365824,7829.625254845865
0,619,4,2811.154432,7836.02161497381
0,620,3,2108.365824,7822.153991269515
0,621,3,2108.365824,7856.2479187185845
0,622,4,2811.154432,7927.004733072236
0,623,3,2108.365824,7885.228342531952
0,624,4,2811.154432,7892.177747186157
0,625,3,2108.365824,7801.277616015733
0,626,4,2811.154432,8011.562682684484
0,627,3,2108.365824,7862.337963118481
0,628,3,2108.365824,7861.399626368545
0,629,3,2108.365824,7807.589969908821
0,630,4,2811.154432,7897.027732292064
0,631,3,2108.365824,7866.92397477585
0,632,3,2108.365824,7825.335128751071
0,633,4,2811.154432,7846.711970302128
0,634,3,2108.365824,7816.949676939387
0,635,4,2811.154432,7895.238148346737
0,636,3,2108.365824,7848.25775943628
0,637,4,2811.154432,7866.213626243087
0,638,3,2108.365824,7803.162825988624
0,639,3,2108.365824,7771.713796479722
0,640,3,2108.365824,7852.299180572653
0,641,4,2811.154432,7859.574779773657
0,642,3,2108.365824,8032.530161676014
0,643,3,2108.365824,7888.153579720841
0,644,4,2811.154432,7861.2507868528
0,645,3,2108.365824,7865.358142870687
0,646,4,2811.154432,7851.604214949287
0,647,3,2108.365824,7810.544614674804
0,648,4,2811.154432,7935.934378189699
0,649,3,2108.365824,8048.570634686814
0,650,3,2108.365824,7806.50692034867
0,651,3,2108.365824,8169.977972839747
0,652,3,2108.365824,7818.233583592114
0,653,4,2811.154432,7862.740097415835
0,654,3,2108.365824,7860.039718321433
0,655,4,2811.154432,7859.934444378149
0,656,3,2108.365824,7837.696010139243
0,657,4,2811.154432,7784.389277157561
0,658,3,2108.365824,7854.337872936162
0,659,3,2108.365824,7844.895790752718
0,660,4,2811.154432,7831.739472928694
0,661,3,2108.365824,7965.18216309651
0,662,4,2811.154432,7917.530132230928
0,663,2,1405.577216,7831.076748077903
0,664,4,2811.154432,7857.669975158165
0,665,3,2108.365824,7796.462913812397
0,666,4,2811.154432,7840.470929542167
0,667,3,2108.365824,7823.570996515016
0,668,4,2811.154432,7837.918800181385
0,669,3,2108.365824,7898.683201787014
0,670,3,2108.365824,7853.798443099294
0,671,4,2811.154432,7940.183292368385
0,672,3,2108.365824,7861.261313327155
0,673,4,2811.154432,7993.500236100163
0,674,3,2108.365824,7864.521928040456
0,675,3,2108.365824,7919.43344813582
0,676,3,2108.365824,7807.783083290923
0,677,4,2811.154432,7849.106956542414
0,678,3,2108.365824,7904.617842158174
0,679,3,2108.365824,7808.22147859951
0,680,4,2811.154432,7971.177230987576
0,681,3,2108.365824,7932.472649028332
0,682,4,2811.154432,7875.05691574952
0,683,3,2108.365824,7910.267130481529
0,684,4,2811.154432,7835.050581300882
0,685,3,2108.365824,7914.739570354483
0,686,3,2108.365824,7852.415079107325
0,687,3,2108.365824,7811.376685452756
0,688,3,2108.365824,7860.867036559207
0,689,4,2811.154432,7847.519491211044
0,690,3,2108.365824,7790.53670278464
0,691,4,2811.154432,7897.387544959386
0,692,3,2108.365824,7858.132460251189
0,693,4,2811.154432,7865.287218861728
0,694,3,2108.365824,8005.392734597757
0,695,4,2811.154432,7990.331944020624
0,696,3,2108.365824,7934.752981640056
0,697,3,2108.365824,7782.888540186046
0,698,3,2108.365824,7863.336550641948
0,699,3,2108.365824,7801.078046122852
0,700,4,2811.154432,7957.686949363448
0,701,3,2108.365824,7858.998953028201
0,702,4,2811.154432,7801.703219650646
0,703,3,2108.365824,7913.0690708324
0,704,4,2811.154432,7809.086520747891
0,705,3,2108.365824,7835.296987130372
0,706,3,2108.365824,7918.346035914644
0,707,4,2811.154432,7846.640036963565
0,708,3,2108.365824,7965.526349819686
0,709,3,2108.365824,7823.662062610107
0,710,3,2108.365824,7841.9476075644825
0,711,4,2811.154432,7841.732118575746
0,712,3,2108.365824,7845.691198712473
0,713,4,2811.154432,7852.564742730121
0,714,3,2108.365824,7828.8140170902325
0,715,3,2108.365824,7802.253529828108
0,716,4,2811.154432,7893.6141229440445
0,717,3,2108.365824,7836.852104607289
0,718,4,2811.154432,7875.811712218672
0,719,3,2108.365824,7879.04011975319
0,720,4,2811.154432,7792.0736199535295
0,721,2,1405.577216,7865.089072869842
0,722,4,2811.154432,7853.280916954354
0,723,3,2108.365824,7883.951122802719
0,724,3,2108.365824,8015.732823227733
0,725,4,2811.154432,7869.232699793392
0,726,3,2108.365824,7840.899141005638
0,727,4,2811.154432,7848.529709396836
0,728,3,2108.365824,7898.87906078094
0,729,3,2108.365824,7868.0299596265795
0,730,4,2811.154432,7823.833990605414
0,731,3,2108.365824,7805.950321007593
0,732,4,2811.154432,7841.641789842583
0,733,2,1405.577216,7935.228389376072
0,734,4,2811.154432,7896.963377865743
0,735,3,2108.365824,7794.2427909935395
0,736,4,2811.154432,7812.398991393881
0,737,3,2108.365824,7871.749039046396
0,738,3,2108.365824,7810.743478993245
0,739,4,2811.154432,7801.43467882291
0,740,3,2108.365824,7834.183364741063
0,741,4,2811.154432,7991.135629383203
0,742,3,2108.365824,7902.895261013177
0,743,4,2811.154432,7881.014307612881
0,744,2,1405.577216,7855.054204913262
0,745,4,2811.154432,7894.098846334106
0,746,3,2108.365824,7844.769115202375
0,747,4,2811.154432,7874.355500404591
0,748,3,2108.365824,7814.8442723676735
0,749,4,2811.154432,7788.015208100867
0,750,3,2108.365824,7816.103216939241
0,751,3,2108.365824,7938.215935291712
0,752,4,2811.154432,7910.147465731195
0,753,3,2108.365824,7903.650297882622
0,754,4,2811.154432,7943.589254511986
0,755,3,2108.365824,7964.086003260573
0,756,3,2108.365824,7860.989962720101
0,757,3,2108.365824,8005.450608715764
0,758,4,2811.154432,7820.498690171651
0,759,3,2108.365824,7812.622972327029
0,760,4,2811.154432,7792.621302641093
0,761,3,2108.365824,7867.207294860637
0,762,4,2811.154432,7879.945583366056
0,763,3,2108.365824,7882.4315075837685
0,764,4,2811.154432,7827.2161159542175
0,765,3,2108.365824,7826.950405960516
0,766,3,2108.365824,7916.604336353529
0,767,3,2108.365824,8023.649694792789
0,768,3,2108.365824,7813.509068382424
0,769,4,2811.154432,7800.886594173292
0,770,3,2108.365824,7879.2579246029045
0,771,4,2811.154432,7887.197959074385
0,772,3,2108.365824,7805.154500193293
0,773,4,2811.154432,7935.018276036513
0,774,3,2108.365824,7876.45231820951
0,775,3,2108.365824,7922.226818456089
0,776,4,2811.154432,7802.73743790456
0,777,3,2108.365824,7839.33785311781
0,778,4,2811.154432,7849.316060189344
0,779,2,1405.577216,7959.41559846974
0,780,4,2811.154432,7871.248271930925
0,781,3,2108.365824,7855.837100145749
0,782,4,2811.154432,7790.202337803519
0,783,3,2108.365824,7820.0294553148815
0,784,4,2811.154432,7806.445831583771
0,785,3,2108.365824,7890.214957894124
0,786,4,2811.154432,7806.063760415601
0,787,3,2108.365824,7905.478591821103
0,788,3,2108.365824,7916.764182615833
0,789,4,2811.154432,7867.0244830337615
0,790,3,2108.365824,7968.546334636422
0,791,3,2108.365824,7949.654505725193
0,792,3,2108.365824,7849.469501608067
0,793,4,2811.154432,7867.2284648912655
0,794,3,2108.365824,7937.969928979677
0,795,4,2811.154432,7893.0872624655785
0,796,3,2108.365824,7897.077645051904
0,797,4,2811.154432,7870.605439539425
0,798,3,2108.365824,7894.039365137704
0,799,4,2811.154432,7829.169504947136
0,800,3,2108.365824,7944.8440859609145
0,801,4,2811.154432,7891.787802902931
0,802,2,1405.577216,8085.863143113144
0,803,3,2108.365824,7872.91714538173
0,804,4,2811.154432,7854.617793646291
0,805,3,2108.365824,7987.503285434305
0,806,4,2811.154432,7870.79118707085
0,807,3,2108.365824,7855.237140195637
0,808,3,2108.365824,7841.631749373344
0,809,4,2811.154432,7903.133028919912
0,810,3,2108.365824,7883.714729891959
0,811,4,2811.154432,7792.912462507606
0,812,3,2108.365824,7790.665399956672
0,813,4,2811.154432,7899.889967116334
0,814,2,1405.577216,7882.410674462277
0,815,4,2811.154432,7896.7998035178825
0,816,3,2108.365824,7841.774850724741
0,817,4,2811.154432,7945.185913290023
0,818,3,2108.365824,7847.312053740402
0,819,4,2811.154432,7926.557729874384
0,820,3,2108.365824,7813.981844902856
0,821,4,2811.154432,7851.653786362078
0,822,3,2108.365824,7878.236529480157
0,823,3,2108.365824,7935.716447473112
0,824,4,2811.154432,7822.105694228392
0,825,2,1405.577216,7885.454019448918
0,826,4,2811.154432,7932.383901282658
0,827,3,2108.365824,7848.663305116216
0,828,4,2811.154432,7837.5139467339895
0,829,3,2108.365824,7832.341124938904
0,830,4,2811.154432,7802.5015908709975
0,831,3,2108.365824,7866.908943648424
0,832,4,2811.154432,7898.419765183192
0,833,3,2108.365824,7835.736955889467
0,834,3,2108.365824,7824.483975193524
0,835,4,2811.154432,7834.082242123437
0,836,3,2108.365824,7890.481172447368
0,837,3,2108.365824,7811.1783075716885
0,838,3,2108.365824,7792.404395769737
0,839,4,2811.154432,7873.248166998468
0,840,3,2108.365824,7891.011831442272
0,841,4,2811.154432,7902.183793456541
0,842,3,2108.365824,7828.73682442548
0,843,3,2108.365824,7799.792390339881
0,844,4,2811.154432,7918.548971065302
0,845,3,2108.365824,7820.957627374683
0,846,4,2811.154432,7839.366223986777
0,847,3,2108.365824,7854.730885492697
0,848,3,2108.365824,7920.44183736849
0,849,3,2108.365824,7792.971859117369
0,850,4,2811.154432,7863.8472325908315
0,851,3,2108.365824,7865.538422400651
0,852,4,2811.154432,7889.044300750365
0,853,3,2108.365824,7880.387084419818
0,854,4,2811.154432,7790.732602813022
0,855,3,2108.365824,7814.023423713475
0,856,4,2811.154432,7807.153221502366
0,857,3,2108.365824,7887.803227999818
0,858,3,2108.365824,8027.907161606981
0,859,4,2811.154432,7837.999696322577
0,860,2,1405.577216,7848.3255320917415
0,861,4,2811.154432,7860.396762269346
0,862,3,2108.365824,7869.98843998276
0,863,4,2811.154432,7852.993560144431
0,864,3,2108.365824,7899.76304904934
0,865,4,2811.154432,7882.076834062342
0,866,2,1405.577216,7970.051656178852
0,947,2,2057.0112,11908.438054535945
1,38,8,1275.068416,9973.977367271325
1,39,5,771.751936,10272.047504982944
1,40,7,1040.187392,10052.903576199313
1,41,8,1275.068416,10224.146418521239
1,42,5,771.751936,10205.045561655668
1,43,6,973.078528,10128.4783838204
1,44,6,838.8608,10301.410137653867
1,45,8,1275.068416,10034.555869869653
1,46,5,771.751936,10010.755237426985
1,47,7,1040.187392,10253.811719781888
1,48,8,1275.068416,10106.317826956147
1,49,5,771.751936,10108.271951958024
1,50,7,1040.187392,10243.622930164509
1,51,7,1107.296256,10065.19195554162
1,52,6,939.524096,10142.80998325346
1,53,5,771.751936,10191.552222710747
1,54,7,1040.187392,10062.20414948707
1,55,8,1275.068416,9961.212483080624
1,56,3,4469.030912,10207.62972495775
1,102,21,1101.0048,11535.370595953656
1,103,21,1546.6496,11462.947163856854
1,104,24,1614.80704,11426.326795325434
1,105,26,1541.40672,11427.970256298557
1,106,22,1599.0784,11461.945457585784
1,107,19,1530.92096,11340.731485254706
1,108,20,1583.34976,11399.090192645426
1,109,25,1517.81376,12007.907244181912
1,110,9,650.11712,11351.862072071293
1,111,6,492.83072,10993.892131923576
1,112,12,718.27456,11272.430598333614
1,113,24,1614.80704,11474.753431341842
1,114,20,1494.2208,11350.04574036058
1,115,23,1951.00672,12601.94465293785
1,116,29,2055.20896,11181.311429781723
1,117,26,1808.7936,11443.923656492361
1,118,26,1719.66464,11407.748414438198
1,119,28,1861.87776,12475.739870330539
1,120,26,2165.30944,11072.528099886371
1,164,29,1698.69312,10743.368002467752
1,165,33,2264.92416,11228.436708407044
1,166,35,2102.39488,10987.262498705966
1,167,32,2569.0112,11127.507504224146
1,168,27,2217.73824,10960.504693346158
1,169,32,2023.75168,11273.243279952992
1,170,12,668.4672,11422.01330402171
1,171,9,560.98816,10380.178049956769
1,172,8,508.55936,11102.480793173554
1,173,6,492.83072,10973.850526864562
1,174,9,471.8592,11092.504206050566
1,175,9,560.98816,11070.764223953844
1,176,7,456.13056,11126.146911801301
1,177,5,440.40192,10903.69152669424
1,178,5,440.40192,11295.704925618727
1,179,6,492.83072,11187.03099403069
1,180,6,492.83072,10946.577146465794
1,181,4,420.08576,19202.63471216892
1,182,5,529.53088,11047.462793041475
1,183,6,492.83072,11023.58121795216
1,184,9,471.8592,10925.949057173892
1,185,7,456.13056,10830.757801737373
1,186,7,456.13056,11102.731663659517
1,187,13,948.96128,11551.416566061653
1,188,31,2249.19552,11856.882436570579
1,189,29,2233.46688,11401.056932486339
1,190,26,1846.14912,12517.128006673804
1,211,1,702.788608,55364.96272218525
1,234,1,702.788608,55360.35726126896
1,235,1,4200.595456,13955.973590083833
1,236,2,268.435456,17751.10219996874
