name,op category,process_name,process_label,thread_name,Input Dims,Input type,Input Strides,Concrete Inputs,operation_count,total_direct_kernel_time_mean,total_direct_kernel_time_median,total_direct_kernel_time_std,total_direct_kernel_time_min,total_direct_kernel_time_max,total_direct_kernel_time_sum,ex_UID,kernel_details_summary,trunc_kernel_details,Percentage (%),Cumulative Percentage (%)
aten::silu,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 96, 1, 720, 1280),)","('float',)","((88473600, 921600, 921600, 1280, 1),)","('',)",6,388.3152669270833,388.91796875,1.1821888927989657,386.56640625,389.2216796875,2329.8916015625,550045,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)', 'stream': 7, 'count': 6, 'total_duration_us': np.float64(2329.891), 'mean_duration_us': np.float64(388.3151666666667), 'median_duration_us': np.float64(388.918), 'std_dev_duration_us': np.float64(1.0793084848900116), 'min_duration_us': np.float64(386.566), 'max_duration_us': np.float64(389.222)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::(a...', 'stream': 7, 'mean_duration_us': np.float64(388.32)}]",0.0005702653814781455,99.96898943427414
aten::add,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 96, 1, 720, 1280), (), ())","('float', 'double', 'Scalar')","((88473600, 921600, 921600, 1280, 1), (), ())","('', '', '1')",6,387.2058919270833,387.07763671875,1.0555643086879276,385.990234375,388.677734375,2323.2353515625,550044,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)', 'stream': 7, 'count': 6, 'total_duration_us': np.float64(2323.235), 'mean_duration_us': np.float64(387.2058333333334), 'median_duration_us': np.float64(387.0775), 'std_dev_duration_us': np.float64(0.963720640135004), 'min_duration_us': np.float64(385.99), 'max_duration_us': np.float64(388.678)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(387.21)}]",0.0005686361945481964,99.96955807046868
aten::mul,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 96, 1, 720, 1280), ())","('float', 'double')","((88473600, 921600, 921600, 1280, 1), ())","('', '')",6,384.4856770833333,384.4541015625,1.1395010091462787,383.2685546875,386.0859375,2306.9140625,550042,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 7, 'count': 6, 'total_duration_us': np.float64(2306.915), 'mean_duration_us': np.float64(384.48583333333335), 'median_duration_us': np.float64(384.454), 'std_dev_duration_us': np.float64(1.0400718591627396), 'min_duration_us': np.float64(383.269), 'max_duration_us': np.float64(386.086)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AU...', 'stream': 7, 'mean_duration_us': np.float64(384.49)}]",0.0005646413880399453,99.97012271185672
aten::add,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 192, 2, 180, 320), (), ())","('float', 'double', 'Scalar')","((22118400, 57600, 11059200, 320, 1), (), ())","('', '', '1')",23,98.50025475543478,98.2421875,0.9084336436029025,97.44140625,100.544921875,2265.505859375,551155,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(2265.505), 'mean_duration_us': np.float64(98.50021739130435), 'median_duration_us': np.float64(98.242), 'std_dev_duration_us': np.float64(0.8885457565239249), 'min_duration_us': np.float64(97.441), 'max_duration_us': np.float64(100.545)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(98.5)}]",0.0005545062964607633,99.97067721815318
aten::mul,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 192, 2, 180, 320), ())","('float', 'double')","((22118400, 57600, 11059200, 320, 1), ())","('', '')",23,97.02135699728261,97.185546875,1.2125414405736838,94.4658203125,99.009765625,2231.4912109375,551153,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(2231.4909999999995), 'mean_duration_us': np.float64(97.02134782608694), 'median_duration_us': np.float64(97.186), 'std_dev_duration_us': np.float64(1.18591430912281), 'min_duration_us': np.float64(94.466), 'max_duration_us': np.float64(99.01)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AU...', 'stream': 7, 'mean_duration_us': np.float64(97.02)}]",0.0005461808548590822,99.97122339900804
aten::cat,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"(((1, 96, 1, 720, 1280), (1, 96, 4, 720, 1280)), ())","('TensorList', 'Scalar')","(((88473600, 921600, 921600, 1280, 1), (353894400, 921600, 88473600, 1280, 1)), ())","('', '2')",1,2140.8310546875,2140.8310546875,,2140.8310546875,2140.8310546875,2140.8310546875,551865,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(433.478), 'mean_duration_us': np.float64(433.478), 'median_duration_us': np.float64(433.478), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(433.478), 'max_duration_us': np.float64(433.478)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(1707.354), 'mean_duration_us': np.float64(1707.354), 'median_duration_us': np.float64(1707.354), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(1707.354), 'max_duration_us': np.float64(1707.354)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(433.48)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(1707.35)}]",0.0005239908317034545,99.97174738983975
aten::mul,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 512, 10240), ())","('float', 'double')","((5242880, 10240, 1), ())","('', '')",144,14.409966362847221,14.400390625,0.44819449692382796,13.50390625,15.8076171875,2075.03515625,7484,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 7, 'count': 144, 'total_duration_us': np.float64(2075.0249999999996), 'mean_duration_us': np.float64(14.40989583333333), 'median_duration_us': np.float64(14.4), 'std_dev_duration_us': np.float64(0.4466492801148161), 'min_duration_us': np.float64(13.504), 'max_duration_us': np.float64(15.808)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AU...', 'stream': 7, 'mean_duration_us': np.float64(14.41)}]",0.0005078865961686359,99.97225527643592
aten::cudnn_convolution,CONV_fwd,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 384, 360, 640), (192, 384, 3, 3), (), (), (), (), (), (), ())","('float', 'float', 'ScalarList', 'ScalarList', 'ScalarList', 'Scalar', 'Scalar', 'Scalar', 'Scalar')","((88473600, 230400, 640, 1), (3456, 9, 3, 1), (), (), (), (), (), (), ())","('', '', '[1, 1]', '[1, 1]', '[1, 1]', '1', 'False', 'False', 'True')",1,2071.583984375,2071.583984375,,2071.583984375,2071.583984375,2071.583984375,549710,"[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(432.551), 'mean_duration_us': np.float64(432.551), 'median_duration_us': np.float64(432.551), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(432.551), 'max_duration_us': np.float64(432.551)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(8.128), 'mean_duration_us': np.float64(8.128), 'median_duration_us': np.float64(8.128), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(8.128), 'max_duration_us': np.float64(8.128)}, {'name': 'Memset (Device)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(1.696), 'mean_duration_us': np.float64(1.696), 'median_duration_us': np.float64(1.696), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(1.696), 'max_duration_us': np.float64(1.696)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x128x32_warpgroupsize1x1x1_g1_execute_segment_k_off_kernel__5x_cudnn', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(1433.046), 'mean_duration_us': np.float64(1433.046), 'median_duration_us': np.float64(1433.046), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(1433.046), 'max_duration_us': np.float64(1433.046)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(196.163), 'mean_duration_us': np.float64(196.163), 'median_duration_us': np.float64(196.163), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(196.163), 'max_duration_us': np.float64(196.163)}]","[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(432.55)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(8.13)}, {'name': 'Memset (Device)', 'stream': 7, 'mean_duration_us': np.float64(1.7)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_t...', 'stream': 7, 'mean_duration_us': np.float64(1433.05)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(196.16)}]",0.000507041885691752,99.97276231832161
aten::mm,GEMM,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((512, 4096), (4096, 5120), (512, 5120))","('c10::BFloat16', 'c10::BFloat16', 'c10::BFloat16')","((4096, 1), (1, 4096), (5120, 1))","('', '', '')",54,38.02488425925926,37.79248046875,0.9799066183707914,37.34375,42.7529296875,2053.34375,33111,"[{'name': 'nvjet_tst_192x128_64x5_1x4_h_bz_coopB_TNT', 'stream': 7, 'count': 54, 'total_duration_us': np.float64(2053.347), 'mean_duration_us': np.float64(38.02494444444445), 'median_duration_us': np.float64(37.792500000000004), 'std_dev_duration_us': np.float64(0.9708180860350919), 'min_duration_us': np.float64(37.344), 'max_duration_us': np.float64(42.753)}]","[{'name': 'nvjet_tst_192x128_64x5_1x4_h_bz_coopB_TNT', 'stream': 7, 'mean_duration_us': np.float64(38.02)}]",0.0005025773972120585,99.97326489571883
aten::fill_,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 192, 4, 182, 322), ())","('float', 'Scalar')","((45007872, 234416, 58604, 322, 1), ())","('', '0.')",23,88.22278362771739,88.033203125,0.7937846272122527,87.42578125,91.552734375,2029.1240234375,551173,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(2029.1209999999999), 'mean_duration_us': np.float64(88.22265217391303), 'median_duration_us': np.float64(88.033), 'std_dev_duration_us': np.float64(0.7764125757048658), 'min_duration_us': np.float64(87.426), 'max_duration_us': np.float64(91.553)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::Fi...', 'stream': 7, 'mean_duration_us': np.float64(88.22)}]",0.0004966493653679171,99.9737615450842
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((384, 192, 3, 3, 3), (384, 192, 3, 3, 3), ())","('float', 'float', 'Scalar')","((5184, 27, 9, 3, 1), (5184, 27, 9, 3, 1), ())","('', '', 'False')",2,954.4462890625,954.4462890625,37.78878075552014,927.7255859375,981.1669921875,1908.892578125,547892,"[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(1908.893), 'mean_duration_us': np.float64(954.4465), 'median_duration_us': np.float64(954.4465), 'std_dev_duration_us': np.float64(26.720500000000015), 'min_duration_us': np.float64(927.726), 'max_duration_us': np.float64(981.167)}]","[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'mean_duration_us': np.float64(954.45)}]",0.00046722145937399845,99.97422876654358
aten::add_,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 1152, 90, 160), (1, 1152, 1, 1), ())","('float', 'float', 'Scalar')","((16588800, 14400, 160, 1), (1152, 1, 1, 1), ())","('', '', '1')",24,77.14103190104167,77.07275390625,0.5643479894137502,75.96875,78.208984375,1851.384765625,549007,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 24, 'total_duration_us': np.float64(1851.387), 'mean_duration_us': np.float64(77.141125), 'median_duration_us': np.float64(77.07300000000001), 'std_dev_duration_us': np.float64(0.5524808678814151), 'min_duration_us': np.float64(75.969), 'max_duration_us': np.float64(78.209)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(77.14)}]",0.00045314581971278296,99.9746819123633
aten::clamp_min,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 1, 4, 720, 1280), ())","('float', 'Scalar')","((3686400, 3686400, 921600, 1280, 1), ())","('', '9.9999999999999998e-13')",161,11.364931094720497,11.232421875,0.4540892927718112,10.7841796875,12.9921875,1829.75390625,551850,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)', 'stream': 7, 'count': 161, 'total_duration_us': np.float64(1829.7559999999999), 'mean_duration_us': np.float64(11.364944099378882), 'median_duration_us': np.float64(11.232), 'std_dev_duration_us': np.float64(0.4526761178619588), 'min_duration_us': np.float64(10.784), 'max_duration_us': np.float64(12.992)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::(a...', 'stream': 7, 'mean_duration_us': np.float64(11.36)}]",0.0004478514402382563,99.97512976380354
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 384, 3, 90, 160), (1, 384, 3, 90, 160), ())","('float', 'float', 'Scalar')","((16588800, 43200, 14400, 160, 1), (16588800, 43200, 14400, 160, 1), ())","('', '', 'False')",22,81.28275923295455,81.265625,0.40234439644420683,80.609375,82.2412109375,1788.220703125,552976,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'count': 22, 'total_duration_us': np.float64(1788.219), 'mean_duration_us': np.float64(81.28268181818181), 'median_duration_us': np.float64(81.2655), 'std_dev_duration_us': np.float64(0.39311198801863956), 'min_duration_us': np.float64(80.609), 'max_duration_us': np.float64(82.241)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'mean_duration_us': np.float64(81.28)}]",0.00043768575359935707,99.97556744955713
aten::copy_,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 384, 3, 180, 320), (1, 384, 3, 180, 320), ())","('float', 'float', 'Scalar')","((90015744, 234416, 58604, 322, 1), (66355200, 172800, 57600, 320, 1), ())","('', '', 'False')",5,355.4294921875,355.1103515625,0.7234639041440589,354.7900390625,356.64453125,1777.1474609375,551240,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 5, 'total_duration_us': np.float64(1777.147), 'mean_duration_us': np.float64(355.4294), 'median_duration_us': np.float64(355.11), 'std_dev_duration_us': np.float64(0.6473381187601936), 'min_duration_us': np.float64(354.79), 'max_duration_us': np.float64(356.645)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(355.43)}]",0.00043497546155142673,99.97600242501868
