name,op category,process_name,process_label,thread_name,Input Dims,Input type,Input Strides,Concrete Inputs,operation_count,total_direct_kernel_time_mean,total_direct_kernel_time_median,total_direct_kernel_time_std,total_direct_kernel_time_min,total_direct_kernel_time_max,total_direct_kernel_time_sum,ex_UID,kernel_details_summary,trunc_kernel_details,Percentage (%),Cumulative Percentage (%)
triton_poi_fused_all_to_all_single_clone_permute_view_0,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 21600, 40, 128), (110592000,), ())","('c10::BFloat16', 'c10::BFloat16', 'Scalar')","((110592000, 5120, 128, 1), (1,), ())","('', '', '110592000')",6480,298.6097271954572,244.67578125,80.57250793521222,240.41796875,597.48046875,1934991.0322265625,37892,"[{'name': 'triton_poi_fused_all_to_all_single_clone_permute_view_0', 'stream': 7, 'count': 6480, 'total_duration_us': np.float64(1934990.9899999998), 'mean_duration_us': np.float64(298.6097206790123), 'median_duration_us': np.float64(244.676), 'std_dev_duration_us': np.float64(80.56629140766208), 'min_duration_us': np.float64(240.418), 'max_duration_us': np.float64(597.48)}]","[{'name': 'triton_poi_fused_all_to_all_single_clone_permute_view_0', 'stream': 7, 'mean_duration_us': np.float64(298.61)}]",0.34572510328615047,94.01469162588462
aten::cudnn_convolution,CONV_fwd,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 192, 6, 362, 642), (192, 192, 3, 3, 3), (), (), (), (), (), (), ())","('float', 'float', 'ScalarList', 'ScalarList', 'ScalarList', 'Scalar', 'Scalar', 'Scalar', 'Scalar')","((267729408, 1394424, 232404, 642, 1), (5184, 27, 9, 3, 1), (), (), (), (), (), (), ())","('', '', '[0, 0, 0]', '[1, 1, 1]', '[1, 1, 1]', '1', 'False', 'False', 'True')",138,12410.570921082428,12414.73828125,490.57120034560063,11125.24609375,13444.5771484375,1712658.787109375,882053,"[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 138, 'total_duration_us': np.float64(185615.79200000002), 'mean_duration_us': np.float64(1345.041971014493), 'median_duration_us': np.float64(1343.203), 'std_dev_duration_us': np.float64(25.095734627171616), 'min_duration_us': np.float64(1315.507), 'max_duration_us': np.float64(1614.455)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 138, 'total_duration_us': np.float64(1095.2489999999998), 'mean_duration_us': np.float64(7.9365869565217375), 'median_duration_us': np.float64(7.9205000000000005), 'std_dev_duration_us': np.float64(0.26593111585632917), 'min_duration_us': np.float64(7.361), 'max_duration_us': np.float64(9.056)}, {'name': 'void cask_plugin__5x_cudnn::xmma__5x_cudnn::init_device_workspace_kernel<xmma__5x_cudnn::implicit_gemm::fprop::Warp_specialized_params_non_template<xmma__5x_cudnn::Grid_constant_params> >(xmma__5x_cudnn::implicit_gemm::fprop::Warp_specialized_params_non_template<xmma__5x_cudnn::Grid_constant_params>, bool)', 'stream': 7, 'count': 138, 'total_duration_us': np.float64(780.9760000000001), 'mean_duration_us': np.float64(5.659246376811595), 'median_duration_us': np.float64(5.648), 'std_dev_duration_us': np.float64(0.41383587049005766), 'min_duration_us': np.float64(4.512), 'max_duration_us': np.float64(6.528)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x128x32_warpgroupsize1x1x1_g1_execute_segment_k_on_kernel__5x_cudnn', 'stream': 7, 'count': 138, 'total_duration_us': np.float64(1414752.553), 'mean_duration_us': np.float64(10251.830094202898), 'median_duration_us': np.float64(10261.203000000001), 'std_dev_duration_us': np.float64(481.98733138494214), 'min_duration_us': np.float64(8986.24), 'max_duration_us': np.float64(11265.506)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)', 'stream': 7, 'count': 138, 'total_duration_us': np.float64(110414.475), 'mean_duration_us': np.float64(800.1048913043479), 'median_duration_us': np.float64(798.7315), 'std_dev_duration_us': np.float64(15.886000493865145), 'min_duration_us': np.float64(794.763), 'max_duration_us': np.float64(984.91)}]","[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(1345.04)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(7.94)}, {'name': 'void cask_plugin__5x_cudnn::xmma__5x_cudnn::init_device_workspac...', 'stream': 7, 'mean_duration_us': np.float64(5.66)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_t...', 'stream': 7, 'mean_duration_us': np.float64(10251.83)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(800.1)}]",0.30600097168718743,94.3206925975718
sgl_kernel::rmsnorm,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((21600, 5120), (21600, 5120), (5120,), (), ())","('c10::BFloat16', 'c10::BFloat16', 'c10::BFloat16', 'Scalar', 'Scalar')","((5120, 1), (5120, 1), (1,), (), ())","('', '', '', '9.9999999999999995e-07', 'True')",6480,243.93844566816165,243.171875,3.0171984981558846,238.9775390625,258.595703125,1580721.1279296875,36219,"[{'name': 'void flashinfer::norm::RMSNormKernel<8u, __nv_bfloat16>(__nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, unsigned int, unsigned int, unsigned int, float, float)', 'stream': 7, 'count': 6480, 'total_duration_us': np.float64(1580721.114), 'mean_duration_us': np.float64(243.93844351851854), 'median_duration_us': np.float64(243.172), 'std_dev_duration_us': np.float64(3.0169592017799816), 'min_duration_us': np.float64(238.978), 'max_duration_us': np.float64(258.596)}]","[{'name': 'void flashinfer::norm::RMSNormKernel<8u, __nv_bfloat16>(__nv_bfl...', 'stream': 7, 'mean_duration_us': np.float64(243.94)}]",0.2824276526962757,94.60312025026808
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((41943040,), (41943040,), ())","('float', 'float', 'Scalar')","((1,), (1,), ())","('', '', 'True')",144,10589.991387261285,10918.341796875,1576.244119975284,4340.83984375,12104.208984375,1524958.759765625,7462,"[{'name': 'Memcpy HtoD (Pinned -> Device)', 'stream': 7, 'count': 144, 'total_duration_us': np.float64(1524958.759), 'mean_duration_us': np.float64(10589.991381944445), 'median_duration_us': np.float64(10918.342), 'std_dev_duration_us': np.float64(1570.7615163273692), 'min_duration_us': np.float64(4340.84), 'max_duration_us': np.float64(12104.209)}]","[{'name': 'Memcpy HtoD (Pinned -> Device)', 'stream': 7, 'mean_duration_us': np.float64(10589.99)}]",0.27246458301175236,94.87558483327983
triton_poi_fused_addmm_gelu_view_12,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 21600, 13824), (13824,), ())","('c10::BFloat16', 'c10::BFloat16', 'Scalar')","((298598400, 13824, 1), (1,), ())","('', '', '298598400')",2303,647.7111367984694,646.443359375,5.8857614105610025,641.833984375,691.52734375,1491678.748046875,63207,"[{'name': 'triton_poi_fused_addmm_gelu_view_12', 'stream': 7, 'count': 2303, 'total_duration_us': np.float64(1491678.761), 'mean_duration_us': np.float64(647.7111424229266), 'median_duration_us': np.float64(646.443), 'std_dev_duration_us': np.float64(5.8844787425709635), 'min_duration_us': np.float64(641.834), 'max_duration_us': np.float64(691.527)}]","[{'name': 'triton_poi_fused_addmm_gelu_view_12', 'stream': 7, 'mean_duration_us': np.float64(647.71)}]",0.26651843892260396,95.14210327220243
triton_red_fused__to_copy_add_mul_native_layer_norm_split_1,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 21600, 5120), (1, 6, 5120), (1, 21600, 5120), (), ())","('c10::BFloat16', 'float', 'c10::BFloat16', 'Scalar', 'Scalar')","((110592000, 1, 21600), (30720, 5120, 1), (110592000, 5120, 1), (), ())","('', '', '', '21600', '5120')",2830,498.19142350375444,463.3681640625,191.1421343001631,454.248046875,2074.6123046875,1409881.728515625,31377,"[{'name': 'triton_red_fused__to_copy_add_mul_native_layer_norm_split_1', 'stream': 7, 'count': 2830, 'total_duration_us': np.float64(1409881.7030000002), 'mean_duration_us': np.float64(498.1914144876326), 'median_duration_us': np.float64(463.368), 'std_dev_duration_us': np.float64(191.10836507351812), 'min_duration_us': np.float64(454.248), 'max_duration_us': np.float64(2074.612)}]","[{'name': 'triton_red_fused__to_copy_add_mul_native_layer_norm_split_1', 'stream': 7, 'mean_duration_us': np.float64(498.19)}]",0.25190375463985554,95.39400702684229
quant_per_block_int8_kernel_0,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 86400, 10, 128), (1, 86400, 10, 128), (1, 10, 675, 1), (), (), (), (), (), (), (), (), (), (), (), (), ())","('c10::BFloat16', 'signed char', 'float', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar')","((110592000, 1280, 128, 1), (110592000, 1280, 128, 1), (6750, 675, 1, 1), (), (), (), (), (), (), (), (), (), (), (), (), ())","('', '', '', '86400', '110592000', '128', '1280', '110592000', '128', '1280', '6750', '675', '0.1275174307460247', '675', '10', '1')",4320,318.1979125976562,285.251953125,107.77530347358379,201.859375,754.15625,1374614.982421875,37916,"[{'name': 'quant_per_block_int8_kernel', 'stream': 7, 'count': 4320, 'total_duration_us': np.float64(1374614.965), 'mean_duration_us': np.float64(318.19790856481484), 'median_duration_us': np.float64(285.25199999999995), 'std_dev_duration_us': np.float64(107.76282598615119), 'min_duration_us': np.float64(201.859), 'max_duration_us': np.float64(754.156)}]","[{'name': 'quant_per_block_int8_kernel', 'stream': 7, 'mean_duration_us': np.float64(318.2)}]",0.2456026404575338,95.63960966729982
triton_poi_fused__to_copy_add_addmm_mul_view_13,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 21600, 5120), (21600, 5120), (5120,), (21600, 5120), (5120,), (1, 1, 5120), (1, 21600, 5120), (), ())","('float', 'c10::BFloat16', 'c10::BFloat16', 'c10::BFloat16', 'c10::BFloat16', 'float', 'c10::BFloat16', 'Scalar', 'Scalar')","((110592000, 1, 21600), (5120, 1), (1,), (5120, 1), (1,), (30720, 5120, 1), (110592000, 1, 21600), (), ())","('', '', '', '', '', '', '', '21600', '5120')",2160,592.5091760706018,592.3291015625,1.132812880724204,590.1201171875,596.0419921875,1279819.8203125,65559,"[{'name': 'triton_poi_fused__to_copy_add_addmm_mul_view_13', 'stream': 7, 'count': 2160, 'total_duration_us': np.float64(1279819.811), 'mean_duration_us': np.float64(592.5091717592593), 'median_duration_us': np.float64(592.329), 'std_dev_duration_us': np.float64(1.1325497518458794), 'min_duration_us': np.float64(590.12), 'max_duration_us': np.float64(596.042)}]","[{'name': 'triton_poi_fused__to_copy_add_addmm_mul_view_13', 'stream': 7, 'mean_duration_us': np.float64(592.51)}]",0.2286655763236605,95.86827524362349
Torch-Compiled Region: 9/0,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),,,,,2160,508.7777822989005,508.55078125,2.6511177853727887,500.4541015625,519.9755859375,1098960.009765625,36439,"[{'name': 'void flashinfer::BatchQKApplyRotaryPosIdsCosSinCacheKernel<true, 128u, 8u, 16u, __nv_bfloat16, long>(__nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, float*, long*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long)', 'stream': 7, 'count': 2160, 'total_duration_us': np.float64(1098959.997), 'mean_duration_us': np.float64(508.77777638888887), 'median_duration_us': np.float64(508.551), 'std_dev_duration_us': np.float64(2.65049842683338), 'min_duration_us': np.float64(500.454), 'max_duration_us': np.float64(519.976)}]","[{'name': 'void flashinfer::BatchQKApplyRotaryPosIdsCosSinCacheKernel<true,...', 'stream': 7, 'mean_duration_us': np.float64(508.78)}]",0.19635133008672456,96.06462657371021
triton_poi_fused_add_mul_0,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 21600, 5120), (1, 21600, 5120), (1, 1, 5120), (1, 21600, 5120), (), ())","('c10::BFloat16', 'c10::BFloat16', 'float', 'float', 'Scalar', 'Scalar')","((110592000, 1, 21600), (110592000, 5120, 1), (30720, 5120, 1), (110592000, 1, 21600), (), ())","('', '', '', '', '5120', '21600')",2160,479.3415120442708,479.240234375,1.0774802869976199,475.94140625,483.4306640625,1035377.666015625,40734,"[{'name': 'triton_poi_fused_add_mul_0', 'stream': 7, 'count': 2160, 'total_duration_us': np.float64(1035377.6619999999), 'mean_duration_us': np.float64(479.34151018518514), 'median_duration_us': np.float64(479.24), 'std_dev_duration_us': np.float64(1.0772456294608757), 'min_duration_us': np.float64(475.941), 'max_duration_us': np.float64(483.431)}]","[{'name': 'triton_poi_fused_add_mul_0', 'stream': 7, 'mean_duration_us': np.float64(479.34)}]",0.18499106433146162,96.24961763804167
triton_poi_fused_copy__0,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 21600, 5120), (1, 21600, 5120), ())","('float', 'float', 'Scalar')","((110592000, 5120, 1), (110592000, 5120, 1), ())","('', '', '110592000')",2160,478.39210205078126,478.310546875,0.7848685616818972,476.294921875,481.3505859375,1033326.9404296875,47013,"[{'name': 'triton_poi_fused_copy__0', 'stream': 7, 'count': 2160, 'total_duration_us': np.float64(1033326.9500000001), 'mean_duration_us': np.float64(478.3921064814815), 'median_duration_us': np.float64(478.311), 'std_dev_duration_us': np.float64(0.7846768182073837), 'min_duration_us': np.float64(476.295), 'max_duration_us': np.float64(481.351)}]","[{'name': 'triton_poi_fused_copy__0', 'stream': 7, 'mean_duration_us': np.float64(478.39)}]",0.18462466092017865,96.43424229896185
triton_poi_fused__unsafe_view_clone_mean_permute_sub_view_4,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((110592000,), (1, 1, 10, 128), (1, 86400, 10, 128), ())","('c10::BFloat16', 'float', 'c10::BFloat16', 'Scalar')","((1,), (1280, 1280, 128, 1), (110592000, 1280, 128, 1), ())","('', '', '', '110592000')",2160,419.9740794994213,421.68603515625,47.670112917710206,237.2177734375,628.2646484375,907144.01171875,37921,"[{'name': 'triton_poi_fused__unsafe_view_clone_mean_permute_sub_view_4', 'stream': 7, 'count': 2160, 'total_duration_us': np.float64(907144.0149999999), 'mean_duration_us': np.float64(419.97408101851846), 'median_duration_us': np.float64(421.68600000000004), 'std_dev_duration_us': np.float64(47.659078162210356), 'min_duration_us': np.float64(237.218), 'max_duration_us': np.float64(628.265)}]","[{'name': 'triton_poi_fused__unsafe_view_clone_mean_permute_sub_view_4', 'stream': 7, 'mean_duration_us': np.float64(419.97)}]",0.1620795403821575,96.596321839344
quant_per_block_int8_kernel_1,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 86400, 10, 128), (1, 86400, 10, 128), (1, 10, 1350, 1), (), (), (), (), (), (), (), (), (), (), (), (), ())","('c10::BFloat16', 'signed char', 'float', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar')","((110592000, 1280, 128, 1), (110592000, 1280, 128, 1), (13500, 1350, 1, 1), (), (), (), (), (), (), (), (), (), (), (), (), ())","('', '', '', '86400', '110592000', '128', '1280', '110592000', '128', '1280', '13500', '1350', '1.', '1350', '10', '1')",2160,364.7939312970197,362.5654296875,43.19496302814518,188.09765625,511.17578125,787954.8916015625,37922,"[{'name': 'quant_per_block_int8_kernel', 'stream': 7, 'count': 2160, 'total_duration_us': np.float64(787954.899), 'mean_duration_us': np.float64(364.7939347222222), 'median_duration_us': np.float64(362.565), 'std_dev_duration_us': np.float64(43.18495365944514), 'min_duration_us': np.float64(188.098), 'max_duration_us': np.float64(511.176)}]","[{'name': 'quant_per_block_int8_kernel', 'stream': 7, 'mean_duration_us': np.float64(364.79)}]",0.1407840045492683,96.73710584389327
triton_poi_fused__to_copy_0,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 21600, 5120), (1, 21600, 5120), ())","('float', 'c10::BFloat16', 'Scalar')","((110592000, 5120, 1), (110592000, 5120, 1), ())","('', '', '110592000')",2160,352.8757116247107,352.708984375,0.9269530085506088,350.9814453125,357.6689453125,762211.537109375,48359,"[{'name': 'triton_poi_fused__to_copy_0', 'stream': 7, 'count': 2160, 'total_duration_us': np.float64(762211.5449999999), 'mean_duration_us': np.float64(352.8757152777777), 'median_duration_us': np.float64(352.709), 'std_dev_duration_us': np.float64(0.9267420927276667), 'min_duration_us': np.float64(350.981), 'max_duration_us': np.float64(357.669)}]","[{'name': 'triton_poi_fused__to_copy_0', 'stream': 7, 'mean_duration_us': np.float64(352.88)}]",0.13618443600217156,96.87329027989544
aten::cudnn_convolution,CONV_fwd,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 384, 4, 182, 322), (384, 384, 3, 3, 3), (), (), (), (), (), (), ())","('float', 'float', 'ScalarList', 'ScalarList', 'ScalarList', 'Scalar', 'Scalar', 'Scalar', 'Scalar')","((90015744, 234416, 58604, 322, 1), (10368, 27, 9, 3, 1), (), (), (), (), (), (), ())","('', '', '[0, 0, 0]', '[1, 1, 1]', '[1, 1, 1]', '1', 'False', 'False', 'True')",115,6242.368189538043,6219.1259765625,230.6885109693654,5721.3935546875,6743.7451171875,717872.341796875,881737,"[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 115, 'total_duration_us': np.float64(51321.78799999999), 'mean_duration_us': np.float64(446.2764173913043), 'median_duration_us': np.float64(446.886), 'std_dev_duration_us': np.float64(3.396767048578137), 'min_duration_us': np.float64(438.567), 'max_duration_us': np.float64(453.318)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 115, 'total_duration_us': np.float64(2406.5619999999994), 'mean_duration_us': np.float64(20.926626086956517), 'median_duration_us': np.float64(20.641), 'std_dev_duration_us': np.float64(0.898013929018239), 'min_duration_us': np.float64(19.648), 'max_duration_us': np.float64(23.681)}, {'name': 'Memset (Device)', 'stream': 7, 'count': 115, 'total_duration_us': np.float64(162.75000000000003), 'mean_duration_us': np.float64(1.415217391304348), 'median_duration_us': np.float64(1.632), 'std_dev_duration_us': np.float64(0.4404808002055441), 'min_duration_us': np.float64(0.736), 'max_duration_us': np.float64(2.08)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x128x32_warpgroupsize1x1x1_g1_execute_segment_k_off_kernel__5x_cudnn', 'stream': 7, 'count': 115, 'total_duration_us': np.float64(642017.0129999999), 'mean_duration_us': np.float64(5582.756634782608), 'median_duration_us': np.float64(5558.64), 'std_dev_duration_us': np.float64(226.45333885907522), 'min_duration_us': np.float64(5066.152), 'max_duration_us': np.float64(6078.711)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)', 'stream': 7, 'count': 115, 'total_duration_us': np.float64(21964.217), 'mean_duration_us': np.float64(190.99319130434782), 'median_duration_us': np.float64(191.011), 'std_dev_duration_us': np.float64(0.7665060525658215), 'min_duration_us': np.float64(188.995), 'max_duration_us': np.float64(193.443)}]","[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(446.28)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(20.93)}, {'name': 'Memset (Device)', 'stream': 7, 'mean_duration_us': np.float64(1.42)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_t...', 'stream': 7, 'mean_duration_us': np.float64(5582.76)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(190.99)}]",0.1282623461197188,97.00155262601515
triton_poi_fused_all_to_all_single_clone_permute_view_9,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 86400, 10, 128), (110592000,), ())","('c10::BFloat16', 'c10::BFloat16', 'Scalar')","((110592000, 1280, 128, 1), (1,), ())","('', '', '110592000')",2690,239.33190781830854,238.2119140625,2.4812457585462995,236.931640625,247.2978515625,643802.83203125,57251,"[{'name': 'triton_poi_fused_all_to_all_single_clone_permute_view_9', 'stream': 7, 'count': 2690, 'total_duration_us': np.float64(643802.8319999999), 'mean_duration_us': np.float64(239.33190780669142), 'median_duration_us': np.float64(238.212), 'std_dev_duration_us': np.float64(2.4807831223326593), 'min_duration_us': np.float64(236.932), 'max_duration_us': np.float64(247.298)}]","[{'name': 'triton_poi_fused_all_to_all_single_clone_permute_view_9', 'stream': 7, 'mean_duration_us': np.float64(239.33)}]",0.11502833702738266,97.11658096304254
fuse_scale_shift_kernel_blc_opt_3,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 21600, 5120), (1, 21600, 5120), (1, 21600, 5120), (1, 21600, 5120), (), (), (), (), (), (), (), (), (), (), (), (), (), (), ())","('c10::BFloat16', 'float', 'float', 'c10::BFloat16', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar')","((110592000, 5120, 1), (30720, 0, 1), (30720, 0, 1), (110592000, 5120, 1), (), (), (), (), (), (), (), (), (), (), (), (), (), (), ())","('', '', '', '', '1', '21600', '5120', '110592000', '5120', '1', '30720', '0', '1', '30720', '0', '1', '169', '40', '1')",2160,288.05989945023146,288.037109375,0.48216048707507353,286.9150390625,289.732421875,622209.3828125,63197,"[{'name': 'fuse_scale_shift_kernel_blc_opt', 'stream': 7, 'count': 2160, 'total_duration_us': np.float64(622209.4110000001), 'mean_duration_us': np.float64(288.05991250000005), 'median_duration_us': np.float64(288.037), 'std_dev_duration_us': np.float64(0.4820541955385752), 'min_duration_us': np.float64(286.915), 'max_duration_us': np.float64(289.732)}]","[{'name': 'fuse_scale_shift_kernel_blc_opt', 'stream': 7, 'mean_duration_us': np.float64(288.06)}]",0.11117023260357752,97.22775119564612
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((50331648,), (50331648,), ())","('float', 'float', 'Scalar')","((1,), (1,), ())","('', '', 'True')",48,12905.944905598959,13360.5732421875,1787.382484642437,4808.4287109375,14561.0,619485.35546875,437,"[{'name': 'Memcpy HtoD (Pinned -> Device)', 'stream': 7, 'count': 48, 'total_duration_us': np.float64(619485.358), 'mean_duration_us': np.float64(12905.944958333333), 'median_duration_us': np.float64(13360.573499999999), 'std_dev_duration_us': np.float64(1768.6658810333445), 'min_duration_us': np.float64(4808.429), 'max_duration_us': np.float64(14561.0)}]","[{'name': 'Memcpy HtoD (Pinned -> Device)', 'stream': 7, 'mean_duration_us': np.float64(12905.94)}]",0.11068353027830183,97.33843472592443
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1050148864,), (1050148864,), ())","('float', 'float', 'Scalar')","((1,), (1,), ())","('', '', 'True')",2,303275.880859375,303275.880859375,333.80411916560263,303039.845703125,303511.916015625,606551.76171875,412,"[{'name': 'Memcpy HtoD (Pinned -> Device)', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(606551.7620000001), 'mean_duration_us': np.float64(303275.88100000005), 'median_duration_us': np.float64(303275.88100000005), 'std_dev_duration_us': np.float64(236.0350000000035), 'min_duration_us': np.float64(303039.846), 'max_duration_us': np.float64(303511.916)}]","[{'name': 'Memcpy HtoD (Pinned -> Device)', 'stream': 7, 'mean_duration_us': np.float64(303275.88)}]",0.1083726833748231,97.44680740929925
triton_poi_fused__unsafe_view_clone_permute_view_4,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((110592000,), (1, 86400, 10, 128), ())","('c10::BFloat16', 'c10::BFloat16', 'Scalar')","((1,), (110592000, 1280, 128, 1), ())","('', '', '110592000')",2160,244.53323296440973,241.251953125,9.096928370388273,235.3935546875,304.1318359375,528191.783203125,48392,"[{'name': 'triton_poi_fused__unsafe_view_clone_permute_view_4', 'stream': 7, 'count': 2160, 'total_duration_us': np.float64(528191.8049999999), 'mean_duration_us': np.float64(244.53324305555552), 'median_duration_us': np.float64(241.252), 'std_dev_duration_us': np.float64(9.094825547809627), 'min_duration_us': np.float64(235.394), 'max_duration_us': np.float64(304.132)}]","[{'name': 'triton_poi_fused__unsafe_view_clone_permute_view_4', 'stream': 7, 'mean_duration_us': np.float64(244.53)}]",0.09437209566427346,97.54117950496352
triton_poi_fused_all_to_all_single_clone_empty_like_permute_view_1,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((21600, 5120), (110592000,), ())","('c10::BFloat16', 'c10::BFloat16', 'Scalar')","((5120, 1), (1,), ())","('', '', '110592000')",2160,244.51404034649883,244.451171875,0.8863656614343064,241.9228515625,247.748046875,528150.3271484375,48364,"[{'name': 'triton_poi_fused_all_to_all_single_clone_empty_like_permute_view_1', 'stream': 7, 'count': 2160, 'total_duration_us': np.float64(528150.324), 'mean_duration_us': np.float64(244.5140388888889), 'median_duration_us': np.float64(244.451), 'std_dev_duration_us': np.float64(0.8861618656833289), 'min_duration_us': np.float64(241.923), 'max_duration_us': np.float64(247.748)}]","[{'name': 'triton_poi_fused_all_to_all_single_clone_empty_like_permute_view...', 'stream': 7, 'mean_duration_us': np.float64(244.51)}]",0.09436468870550725,97.63554419366903
triton_poi_fused__unsafe_view_clone_permute_view_1,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((110592000,), (1, 86400, 10, 128), ())","('c10::BFloat16', 'c10::BFloat16', 'Scalar')","((1,), (110592000, 1280, 128, 1), ())","('', '', '110592000')",2160,242.71823685257525,241.4755859375,13.501222355388672,237.3779296875,482.2470703125,524271.3916015625,37915,"[{'name': 'triton_poi_fused__unsafe_view_clone_permute_view_1', 'stream': 7, 'count': 2160, 'total_duration_us': np.float64(524271.398), 'mean_duration_us': np.float64(242.7182398148148), 'median_duration_us': np.float64(241.476), 'std_dev_duration_us': np.float64(13.498094613578557), 'min_duration_us': np.float64(237.378), 'max_duration_us': np.float64(482.247)}]","[{'name': 'triton_poi_fused__unsafe_view_clone_permute_view_1', 'stream': 7, 'mean_duration_us': np.float64(242.72)}]",0.09367163877904812,97.72921583244808
